participant_name,pattern_name,ts_distance,ts_pupil
Anoth,pattern3,"[0.028236091136932373, 0.02845382690429687, 0.02805691957473755, 0.02841776609420776, 0.02931401133537293, 0.029457300901412964, 0.030904710292816166, 0.032487452030181885, 0.03130465745925903, 0.03143283724784851, 0.03091070055961609, 0.029946208000183105, 0.029673755168914795, 0.029950380325317383, 0.030797064304351807, 0.030586719512939457, 0.0018649101257324219, 0.006360381841659546, 0.006360381841659546, 0.006218612194061279, 0.0032823681831359863, 0.002872943878173828, 0.004367530345916748, 0.007433712482452393, 0.0061890482902526855, 0.003840506076812744, 0.0041770339012146, 0.006854712963104248, 0.006854712963104248, 0.004260897636413574, 0.004260897636413574, 0.0176926851272583, 0.0176926851272583, 0.03781576662520517, 0.03781576662520517, 0.05948671479269359, 0.05948671479269359, 0.06094702187529251, 0.06094702187529251, 0.062414801775693016, 0.062414801775693016, 0.06377810426930569, 0.06377810426930569, 0.047955898823409934, 0.033634605541727876, 0.036607113697583835, 0.037409305572509766, 0.038373351097106934, 0.038373351097106934, 0.0381697416305542, 0.037294626235961914, 0.03545933961868286, 0.03514683246612549, 0.03590571880340576, 0.0373460054397583, 0.03557777404785156, 0.030567971754508854, 0.020011523575971957, 0.015563845634460447, 0.016242384910583496, 0.016777634620666504, 0.017996549606323242, 0.01695549488067627, 0.01567840576171875, 0.016389131546020508, 0.01739335060119629, 0.020810961723327637]","[3.553741455078125, 3.553863525390625, 3.5438690185546875, 3.5363540649414062, 3.5355224609375, 3.5284347534179688, 3.5188522338867188, 3.5126419067382812, 3.5054779052734375, 3.5018234252929688, 3.492889404296875, 3.4869461059570312, 3.4839248657226562, 3.47845458984375, 3.4702072143554688, 3.46868896484375, 3.4156036376953125, 3.371185302734375, 3.371185302734375, 3.41754150390625, 3.4102020263671875, 3.4102249145507812, 3.4090042114257812, 3.4105300903320312, 3.4031600952148438, 3.3911666870117188, 3.3915634155273438, 3.3919448852539062, 3.3919448852539062, 3.3928909301757812, 3.3928909301757812, 3.3925094604492188, 3.3925094604492188, 3.438140869140625, 3.438140869140625, 3.4143447875976562, 3.4143447875976562, 3.4370880126953125, 3.4370880126953125, 3.4493637084960938, 3.4493637084960938, 3.4499053955078125, 3.4499053955078125, 3.447235107421875, 3.4493560791015625, 3.4606170654296875, 3.4635543823242188, 3.451507568359375, 3.451507568359375, 3.434906005859375, 3.42156982421875, 3.4134750366210938, 3.4112319946289062, 3.401580810546875, 3.3972244262695312, 3.3906784057617188, 3.3800506591796875, 3.43145751953125, 0.0, 3.288909912109375, 3.3488845825195312, 3.3521881103515625, 3.3500823974609375, 3.3520126342773438, 3.35699462890625, 3.3632125854492188, 3.37310791015625, 3.3828277587890625]"
Anoth,pattern6,"[0.011750409007072443, 0.011113771796226496, 0.008999699354171747, 0.009871983528137201, 0.009586328268051142, 0.009885692596435541, 0.009111934900283808, 0.008186557888984675, 0.009014719724655146, 0.010038995742797846, 0.009312504529952997, 0.011221790313720698, 0.010782861709594721, 0.01337015032768249, 0.012843498587608332, 0.012749755382537836, 0.012749755382537836, 0.016925477981567377, 0.016925477981567377, 0.01772912740707397, 0.017048621177673334, 0.017048621177673334, 0.02251535058021545, 0.02583956122398376, 0.02583956122398376, 0.028799244761466974, 0.028799244761466974, 0.035945729911327357, 0.035945729911327357, 0.035721281170845026, 0.035721281170845026, 0.033389353752136225, 0.033389353752136225, 0.03503332436084747, 0.03503332436084747, 0.03171808421611785, 0.03171808421611785, 0.04564670458259233, 0.05162032685470632, 0.03856639159923035, 0.03462925941714638, 0.03078093493627931, 0.028688545951845983, 0.02841410611180547, 0.029069074167741363, 0.029069074167741363, 0.03029031344078373, 0.02710861835322857, 0.025735594614019593, 0.02294202874479684, 0.020902611194849215, 0.020688660644940838, 0.02236333401140095, 0.024795834942618493, 0.023371682856114538, 0.01833573119228888, 0.020143584930527907, 0.03381069312188514, 0.046389957207854576, 0.3164710415491576, 0.3292259878746803, 0.36671030714156755, 0.36547857058621697]","[3.1216049194335938, 3.128448486328125, 3.1376190185546875, 3.145477294921875, 3.1518478393554688, 3.1502304077148438, 3.15667724609375, 3.1682968139648438, 3.1719741821289062, 3.167236328125, 3.1652603149414062, 3.1690521240234375, 3.16864013671875, 3.1617202758789062, 3.1561508178710938, 3.1605987548828125, 3.1605987548828125, 0.0, 0.0, 3.167877197265625, 3.167877197265625, 3.1251983642578125, 3.1499481201171875, 3.1499481201171875, 3.1414260864257812, 3.1376419067382812, 3.1376419067382812, 3.1304550170898438, 3.1304550170898438, 3.1233596801757812, 3.1233596801757812, 3.1126022338867188, 3.1126022338867188, 3.1046066284179688, 3.1046066284179688, 3.0846939086914062, 3.0846939086914062, 3.06640625, 3.06640625, 3.0524826049804688, 2.99774169921875, 0.0, 2.9726181030273438, 2.8980636596679688, 2.8929824829101562, 2.8740005493164062, 2.859039306640625, 2.855072021484375, 2.855072021484375, 2.8319625854492188, 2.823577880859375, 2.8275985717773438, 2.8375473022460938, 2.8326797485351562, 2.830780029296875, 2.836181640625, 2.8348770141601562, 2.83221435546875, 2.83221435546875, 2.8430709838867188, 2.847137451171875, 2.9233856201171875, 2.9781112670898438, 2.9264755249023438, 0.0, 2.8768081665039062, 2.9098587036132812]"
Anoth,pattern1,"[0.011152797937393183, 0.013134115934371943, 0.015002423524856562, 0.013117933273315424, 0.01013981699943542, 0.00919377207756042, 0.004619592428207392, 0.002058649063110346, 0.008170807361602778, 0.010168024897575373, 0.011034989356994623, 0.012144634127616877, 0.008437895774841303, 0.007447713613510126, 0.007997298240661616, 0.011042708158493036, 0.012732261419296259, 0.010419288277626032, 0.007214641571044927, 0.2618911027908325, 0.32198778390884397, 0.18397918939590452, 0.1700775384902954, 0.16061327457427976, 0.16517326831817625, 0.16578040122985838, 0.1661060810089111, 0.16341564655303953, 0.16002104282379148, 0.09794983863830564, 0.036597943305969216, 0.03575358390808103, 0.02860269546508787, 0.026183581352233865, 0.02662626504898069, 0.02855858802795408, 0.031878089904785134, 0.03174207210540769, 0.031309223175048806, 0.03199312686920164, 0.027111923694610573, 0.025518155097961404, 0.026192879676818825, 0.024315929412841775, 0.026155507564544656, 0.024435138702392556, 0.02045640945434568, 0.02168837785720823, 0.02069411277770994, 0.010128593444824197, 0.033140277862548806, 0.033140277862548806, 0.03162804841995237, 0.03297052383422849, 0.03751615285873411, 0.043187832832336404, 0.046688413619995095, 0.047012722492217995, 0.04847631454467771, 0.05225596427917478, 0.05440697669982908, 0.05413434505462644, 0.053171730041503884, 0.052457904815673806, 0.05173060894012449, 0.056793928146362305, 0.04288989305496216, 0.02524435520172119, 0.014173388481140138, 0.018593192100524902, 0.01844203472137451, 0.01783287525177002, 0.01788496971130371, 0.018627464771270752, 0.0180014967918396, 0.018148064613342285, 0.018446743488311768, 0.017512798309326172, 0.01784336566925049, 0.018431544303894043, 0.0173567533493042, 0.016775429248809814, 8.001327514647882e-05]","[2.9674224853515625, 2.9644088745117188, 2.9679107666015625, 2.96826171875, 2.9726333618164062, 2.9699554443359375, 2.9659652709960938, 2.9701385498046875, 2.9627456665039062, 2.958892822265625, 2.9570846557617188, 2.9590072631835938, 2.9544143676757812, 2.9425201416015625, 2.9456634521484375, 2.947998046875, 2.9498367309570312, 2.9497222900390625, 2.9157257080078125, 2.9109344482421875, 2.8875656127929688, 2.8330841064453125, 2.8917922973632812, 2.8839874267578125, 2.8851547241210938, 2.8909835815429688, 2.9030380249023438, 2.9147109985351562, 2.9176788330078125, 2.9092788696289062, 2.9196243286132812, 2.9244461059570312, 2.925811767578125, 2.9359817504882812, 2.9358291625976562, 2.9336929321289062, 2.935394287109375, 2.9390869140625, 2.945220947265625, 2.944000244140625, 2.9322433471679688, 2.9345779418945312, 2.9331893920898438, 2.9290695190429688, 2.934539794921875, 2.9315567016601562, 2.9176406860351562, 2.9094085693359375, 2.936920166015625, 3.0542373657226562, 2.935760498046875, 2.935760498046875, 2.9419937133789062, 2.941497802734375, 2.9378662109375, 2.9411773681640625, 2.9395828247070312, 2.9432296752929688, 2.9490737915039062, 2.9516830444335938, 2.95648193359375, 2.954833984375, 2.9571380615234375, 2.9635238647460938, 2.9506683349609375, 2.9465713500976562, 2.9428558349609375, 3.0145797729492188, 3.01171875, 2.9503326416015625, 2.9543991088867188, 2.951629638671875, 2.9387741088867188, 2.9263763427734375, 2.9219970703125, 2.907928466796875, 2.9011001586914062, 2.901214599609375, 2.8991012573242188, 2.893798828125, 2.8891067504882812, 2.8850479125976562, 2.8830718994140625]"
Anoth,pattern3,"[0.029294610023498535, 0.027973294258117676, 0.026871532201766968, 0.025521814823150635, 0.025291919708251953, 0.025554180145263672, 0.027600288391113278, 0.028793811798095707, 0.028716474771499637, 0.028832942247390747, 0.02669718861579895, 0.02698278427124023, 0.028334259986877445, 0.027369469404220578, 0.024993598461151123, 0.02454662322998047, 0.02445220947265625, 0.07108402252197266, 0.06852948665618896, 0.06120377779006958, 0.05726778507232666, 0.058501243591308594, 0.05767583847045899, 0.057969868183135986, 0.055243730545043945, 0.0540088415145874, 0.05694472789764404, 0.055922627449035645, 0.05607843399047852, 0.05524998903274536, 0.052166402339935296, 0.05260193347930908, 0.05517834424972534, 0.0543818473815918, 0.05612081289291382, 0.061542987823486335, 0.0014308835120896675, 0.020691508422517508, 0.04567519101948304, 0.043208151257911984, 0.04495175677819565, 0.04793980991943663, 0.046933442739898086, 0.0461878776550293, 0.04796516895294189, 0.04935002326965332, 0.047863900661468506, 0.045857787132263184, 0.04772418737411499, 0.0479973554611206, 0.0476306676864624, 0.04986476898193359, 0.048172831535339355, 0.047972261905670166, 0.048611342906951904, 0.05345165729522705, 0.0668197680359848, 0.08040341070741862, 0.0035231269896394916]","[2.9654464721679688, 2.9727706909179688, 2.9753646850585938, 2.9799041748046875, 2.9853668212890625, 2.989471435546875, 2.98956298828125, 2.9863662719726562, 2.9887313842773438, 2.99786376953125, 3.0008697509765625, 2.9910202026367188, 2.9835968017578125, 2.9873733520507812, 2.9938812255859375, 2.9943466186523438, 2.9323654174804688, 0.0, 0.0, 2.869537353515625, 2.952880859375, 2.96771240234375, 2.965667724609375, 2.9411849975585938, 2.9457015991210938, 2.9481124877929688, 2.9402923583984375, 2.9357376098632812, 2.9338531494140625, 2.9385528564453125, 2.9404449462890625, 2.942230224609375, 2.94439697265625, 2.9369125366210938, 2.93426513671875, 2.9398727416992188, 2.952239990234375, 3.0650634765625, 0.0, 2.8839111328125, 2.9544601440429688, 2.96002197265625, 2.94818115234375, 2.9340133666992188, 2.9284744262695312, 2.9262771606445312, 2.9267349243164062, 2.9218063354492188, 2.9055404663085938, 2.8969345092773438, 2.8910903930664062, 2.8832931518554688, 2.8777847290039062, 2.8783721923828125, 2.8733062744140625, 2.865997314453125, 2.8616104125976562, 2.8576126098632812, 2.8533706665039062, 2.867706298828125, 2.8085784912109375, 2.7253036499023438]"
Anoth,pattern4,"[0.019884237647056574, 0.0176079511642456, 0.015831449627876276, 0.016014987230300898, 0.012846106290817255, 0.013324314355850214, 0.012559437751770014, 0.01265279352664947, 0.012762540578842158, 0.013327383995056147, 0.01832840740680694, 0.018546545505523676, 0.01371347308158874, 0.013544106483459467, 0.011316084861755366, 0.011897304654121393, 0.018336334824562067, 0.018875682353973383, 0.025553667545318598, 0.029451453685760492, 0.025732272863388056, 0.025265881419181818, 0.01075222492218017, 0.10850528478622437, 0.07098909109515619, 0.12459168434143064, 0.06214795112609861, 0.017610108852386452, 0.01874444484710691, 0.017787909507751443, 0.021520113945007302, 0.020759975910186745, 0.02084062099456785, 0.025794839859008767, 0.004111313819885276, 0.012860798835754417, 0.00013401508331301049, 0.0031040668487548606, 0.0035169482231139915, 0.005839204788207986, 0.010662293434143044, 0.005874788761138894, 0.004012084007263161, 0.0036087989807128684, 0.004308319091796853, 0.008011794090270974, 0.0062441587448119895, 0.0039754867553710715, 0.001521325111389138, 0.0003001451492309348, 0.008530864175868598, 0.008377754688262962, 0.01749410629272463, 0.015588784217834495, 0.012522304058074973, 0.009249830245971702, 0.01102426052093508, 0.0068655848503113015, 0.007076704502105735, 0.010529303550720237, 0.008118176460266135, 0.005841159820556663, 0.0038451194763183816, 0.0021788120269775613, 0.002374553680419944, 0.002276265621185325, 0.004201972484588645, 0.0053802967071533425, 0.004315352439880349, 0.021424773039563767, 0.04402815703198477, 0.04686390084294372, 0.042600646161587194, 0.04533146218730948, 0.04196298996033572, 0.04176469525819979, 0.0435865436406249, 0.04437905207816968, 0.041977754235267645, 0.04336129724979401, 0.010440057516098028, 0.01587855219841003, 0.00870471596717834]","[2.9776382446289062, 2.9713516235351562, 2.9739990234375, 2.9725189208984375, 2.97076416015625, 2.96710205078125, 2.9616928100585938, 2.9668655395507812, 2.963470458984375, 2.9550018310546875, 2.9567031860351562, 2.9549407958984375, 2.952392578125, 2.947540283203125, 2.9468307495117188, 2.9495620727539062, 2.9494857788085938, 2.9425201416015625, 2.9378814697265625, 2.9361343383789062, 2.9368362426757812, 2.9371261596679688, 2.9230270385742188, 2.9239501953125, 2.9121170043945312, 2.8645782470703125, 2.90020751953125, 2.9120559692382812, 2.905914306640625, 2.892333984375, 2.8882217407226562, 2.888275146484375, 2.9022903442382812, 2.9523086547851562, 2.9585342407226562, 3.0093841552734375, 0.0, 2.8941192626953125, 2.928863525390625, 2.9292068481445312, 2.9356307983398438, 2.9494400024414062, 2.9500579833984375, 2.9521942138671875, 2.9583740234375, 2.9541549682617188, 2.9572601318359375, 2.9561004638671875, 2.952911376953125, 2.96282958984375, 2.8850479125976562, 2.8199920654296875, 2.888763427734375, 2.8773193359375, 2.8562698364257812, 2.8329544067382812, 2.8365325927734375, 2.835601806640625, 2.8264236450195312, 2.82391357421875, 2.817779541015625, 2.8229598999023438, 2.8194503784179688, 2.8072128295898438, 2.8098297119140625, 2.8045120239257812, 2.8033599853515625, 2.8051376342773438, 2.7933120727539062, 2.7934494018554688, 2.7406997680664062, 0.0, 2.8487548828125, 2.8206100463867188, 2.8240966796875, 2.8139572143554688, 2.800201416015625, 2.7933425903320312, 2.7914276123046875, 2.7876739501953125, 2.7784347534179688, 2.7759475708007812, 2.7725906372070312, 2.7616195678710938, 2.7594757080078125]"
Anoth,pattern3,"[0.03611123561859131, 0.03568717837333679, 0.03601589798927307, 0.036664485931396484, 0.03655245900154114, 0.03588336706161499, 0.034389495849609375, 0.033883124589920044, 0.032624661922454834, 0.032625555992126465, 0.03196406364440918, 0.03168007731437683, 0.03144681453704834, 0.030828535556793213, 0.05400872230529785, 0.07516908645629883, 0.1280373123249251, 0.1280373123249251, 0.04075360298156738, 0.03790092468261719, 0.032964110374450684, 0.034621238708496094, 0.03507661819458008, 0.033403754234313965, 0.034715890884399414, 0.03577530384063721, 0.03689098358154297, 0.03567767143249512, 0.035817623138427734, 0.037075042724609375, 0.035982728004455566, 0.03677248954772949, 0.03608500957489014, 0.03566443920135498, 0.03517162799835205, 0.0328633189201355, 0.007003426551818848, 0.007003426551818848, 0.004411280155181885, 0.005413472652435303, 0.007394313812255859, 0.008357644081115723, 0.008738517761230469, 0.007824242115020752, 0.006847321987152099, 0.00585097074508667, 0.0057433247566223145, 0.008161485195159912, 0.0066835880279541016, 0.0065097808837890625, 0.007223546504974365, 0.008099675178527832, 0.014785230159759523, 0.019574463367462158, 0.020028352737426758, 0.019023776054382324, 0.017628490924835205, 0.017977118492126465, 0.02265250682830811, 0.02371847629547119, 0.01888883113861084, 0.019391298294067383, 0.020520567893981934, 0.01954883337020874, 0.020362257957458496, 0.019541382789611816, 0.020485520362854004, 0.020701587200164795, 0.021139025688171387, 0.02060389518737793, 0.016353607177734375, 0.17981842168753892, 0.17981842168753892, 0.007690638303756715, 0.004642397165298462]","[2.8407363891601562, 2.8465499877929688, 2.8493499755859375, 2.8478851318359375, 2.8542404174804688, 2.85662841796875, 2.8448715209960938, 2.850341796875, 2.863311767578125, 2.8564605712890625, 2.8537826538085938, 2.8572769165039062, 2.8506851196289062, 2.8528213500976562, 2.8534088134765625, 2.90460205078125, 2.9058380126953125, 2.9058380126953125, 2.9047164916992188, 2.8456344604492188, 2.8601608276367188, 2.8572845458984375, 2.851776123046875, 2.8532867431640625, 2.8498611450195312, 2.8513870239257812, 2.8550872802734375, 2.8549270629882812, 2.8503570556640625, 2.8480606079101562, 2.850494384765625, 2.84814453125, 2.8542098999023438, 2.8649826049804688, 2.8601608276367188, 2.9256210327148438, 2.9309158325195312, 2.9309158325195312, 2.9531173706054688, 2.8641738891601562, 2.8684921264648438, 2.8759918212890625, 2.8770370483398438, 2.8797760009765625, 2.8844680786132812, 2.8920669555664062, 2.8943405151367188, 2.898345947265625, 2.8958587646484375, 2.8960342407226562, 2.8997573852539062, 2.8963851928710938, 2.9047927856445312, 2.897857666015625, 2.8858642578125, 2.8886260986328125, 2.8891677856445312, 2.8795242309570312, 2.8836746215820312, 2.893707275390625, 2.881744384765625, 2.8720550537109375, 2.8761215209960938, 2.8802261352539062, 2.8749771118164062, 2.871734619140625, 2.8750839233398438, 2.8741455078125, 2.879180908203125, 2.8815078735351562, 2.7975540161132812, 2.7835006713867188, 2.7835006713867188, 0.0, 2.880950927734375, 2.8423233032226562]"
Anoth,pattern2,"[0.025883018970489502, 0.02589637041091919, 0.025389790534973145, 0.025622606277465817, 0.025732070207595825, 0.024056732654571533, 0.02536746859550476, 0.02549225091934204, 0.02545267343521118, 0.024169325828552246, 0.023126065731048587, 0.025328099727630615, 0.025014549493789673, 0.023681640625, 0.03567838668823242, 0.13039511442184448, 0.20191773772239685, 0.19099283218383786, 0.18690919876098633, 0.18082594871520996, 0.1792469024658203, 0.030255496501922607, 0.03239893913269043, 0.023078382015228275, 0.0204087495803833, 0.01890885829925537, 0.015932679176330566, 0.018613576889038086, 0.018832147121429443, 0.01926952600479126, 0.018775105476379395, 0.02020263671875, 0.019749760627746582, 0.018215060234069824, 0.019518256187438965, 0.022920608520507812, 0.021072864532470703, 0.020458459854125977, 0.02092576026916504, 0.022174477577209473, 0.021518945693969727, 0.021259725093841553, 0.023395180702209476, 0.02241802215576172, 0.021075904369354248, 0.01906001567840576, 0.020011544227600098, 0.021905362606048584, 0.019327521324157715, 0.014943242073059082, 0.011548519134521484, 0.03881072998046875, 0.04752802848815918, 0.047580933570861794, 0.037224864959716775, 0.03836367130279539, 0.03776792287826536, 0.03854832649230955, 0.040464496612548806, 0.04083297252655027, 0.0421882629394531, 0.04235467910766599, 0.04099485874176023, 0.039715027809143044, 0.04054746627807615, 0.04228196144104002, 0.04278055429458616, 0.04341945648193357, 0.03822968006134031, 0.022797679901123025, 0.013839221000671365, 0.01823291778564451, 0.021779513359069802, 0.02031002044677732, 0.02017853260040281, 0.020334696769714333, 0.021215832233428933, 0.023245251178741433, 0.02300218343734739, 0.020889258384704568, 0.02011737823486326, 0.018624401092529275]","[2.91778564453125, 2.9149017333984375, 2.9095840454101562, 2.9012680053710938, 2.9006271362304688, 2.89892578125, 2.8962783813476562, 2.8913192749023438, 2.8835906982421875, 2.8808746337890625, 2.878143310546875, 2.8767623901367188, 2.8791351318359375, 2.8836593627929688, 2.8917312622070312, 2.9012832641601562, 2.964508056640625, 2.9564895629882812, 2.8964385986328125, 2.8973770141601562, 2.9595565795898438, 2.9923782348632812, 2.9323654174804688, 2.9351882934570312, 2.9233856201171875, 2.9231643676757812, 2.9338150024414062, 2.9425277709960938, 2.945709228515625, 2.9554672241210938, 2.9617080688476562, 2.9598922729492188, 2.96490478515625, 2.96612548828125, 2.9695968627929688, 2.9763107299804688, 2.9830398559570312, 2.9837417602539062, 2.9888381958007812, 2.9907379150390625, 2.9914474487304688, 2.9946517944335938, 2.9936904907226562, 2.9925384521484375, 2.9903030395507812, 2.9822921752929688, 2.9758453369140625, 2.9720382690429688, 2.971038818359375, 2.9662017822265625, 3.0221710205078125, 0.0, 2.8819198608398438, 2.9505157470703125, 2.9342727661132812, 2.9345245361328125, 2.9420623779296875, 2.9464111328125, 2.9576416015625, 2.96136474609375, 2.9602203369140625, 2.9642181396484375, 2.97222900390625, 2.9710922241210938, 2.978668212890625, 2.9910812377929688, 2.9904708862304688, 2.9904251098632812, 2.9940261840820312, 2.9911727905273438, 3.0061187744140625, 3.02423095703125, 3.02264404296875, 3.0173187255859375, 3.0281600952148438, 3.033538818359375, 3.0280914306640625, 3.0235366821289062, 3.0185317993164062, 3.009857177734375, 3.0032196044921875, 2.9326858520507812, 2.8886947631835938]"
Anoth,pattern4,"[0.04394082129001617, 0.04572939276695251, 0.046744236350059504, 0.04639700204133987, 0.045675003528594965, 0.04394788444042205, 0.04394794404506683, 0.043405392765998835, 0.0434883028268814, 0.04282417297363281, 0.042634510993957514, 0.0456579566001892, 0.048210629820823664, 0.043314301967620844, 0.038020515441894526, 0.023476997017860407, 0.0638056755065918, 0.07950718877422429, 0.16931630647218318, 0.11021057367324827, 0.09974137544631956, 0.09534773826599119, 0.0991110563278198, 0.10023365020751951, 0.10033396482467649, 0.10546205043792722, 0.10685107707977293, 0.11071083545684812, 0.10940489768981931, 0.10481486320495603, 0.10319963693618772, 0.10348091125488279, 0.10638842582702634, 0.10651878118515012, 0.10574272871017454, 0.10581967830657957, 0.10377571582794187, 0.10067961215972898, 0.09982583522796629, 0.09715423583984373, 0.101025915145874, 0.08681205511093137, 0.04450569152832029, 0.03790113925933836, 0.04168621301650999, 0.03764030933380125, 0.03420708179473875, 0.03581402301788328, 0.03742418289184568, 0.03497943878173826, 0.03387460708618162, 0.03441915512084959, 0.035722112655639626, 0.032756602764129616, 0.03215012550354002, 0.03253350257873533, 0.0287183880805969, 0.030953264236450173, 0.031432843208312966, 0.03199050426483152, 0.03150937557220457, 0.025143241882324197, 0.029021358489990212, 0.029622650146484353, 0.02710781097412107, 0.02781698703765867, 0.01667997837066648, 0.01003143787384031, 0.0007156372070312722, 0.003867292404174827, 0.006086611747741721, 0.008010768890380882, 0.008922681300807289, 0.00939687490463259, 0.007329726219177268, 0.003661179542541526, 0.00160183906555178, 0.005304718017578147, 0.007747495174407981, 0.003563189506530784, 0.002552890777587913, 0.0021097302436828835, 0.0005020141601562722, 0.0023526191711426003, 0.004553818702697776, 0.011551952362060525, 0.0012240731928205978, 0.003982183884768916, 0.00020466582496253953, 0.003218820129540041, 0.0029209259656625057, 0.003264093556999726, 0.0028724998890607032, 0.00013017322952034173, 0.0010895728657415353, 0.00037323554947336267, 0.0026437422815334954, 0.005317313474180262, 0.007793452612643202, 0.009257695309995267, 0.005023853805799241, 0.001146400232639468, 0.0030054100337703, 0.0058862938908791, 0.0050268851992050605, 0.0021404131848807052, 0.004529833685239562, 0.006137688212136182, 0.004595509256432831, 0.006357729264453068, 0.00639420991881111, 0.0044771913734664905, 0.00273260541394411, 0.005446166748400482, 0.008048304454607684, 0.005576970507749209, 0.004551552319823609, 0.006184839371282711, 0.007070536306571985, 0.005866581172617252, 0.00090796988181045, 0.015541278423966803, 0.015618667299280197, 0.006636974296098004, 0.005705238289985884, 0.007826683613270196, 0.009523205531174674, 0.008685707751037901, 0.004455505651153631, 0.0044864258638929976, 0.006005638983153843, 0.006727481309846965, 0.01276105068572964, 0.011845857426489297, 0.008870411417366924, 0.00981203842710602, 0.010618319784062056, 0.028534179925918585, 0.014728897809982294]","[2.9333953857421875, 2.9342193603515625, 2.9381637573242188, 2.9327392578125, 2.932647705078125, 2.9298095703125, 2.9289321899414062, 2.9181442260742188, 2.9032669067382812, 2.8943405151367188, 2.893402099609375, 2.8884429931640625, 2.8818817138671875, 2.8831863403320312, 2.8690414428710938, 2.8592300415039062, 2.867645263671875, 2.840240478515625, 2.8325729370117188, 2.880615234375, 2.830047607421875, 2.8258132934570312, 2.81396484375, 2.8086776733398438, 2.802825927734375, 2.7920303344726562, 2.7772216796875, 2.7753372192382812, 2.7742996215820312, 2.7819442749023438, 2.7861175537109375, 2.7664337158203125, 2.7621307373046875, 2.7745742797851562, 2.7762069702148438, 2.7753372192382812, 2.7813034057617188, 2.7923965454101562, 2.7943572998046875, 2.7999343872070312, 2.8110733032226562, 2.8246612548828125, 2.8240737915039062, 2.8149566650390625, 2.8336257934570312, 2.8391342163085938, 2.841217041015625, 2.8426055908203125, 2.8466339111328125, 2.8493881225585938, 2.8473434448242188, 2.8492507934570312, 2.8587646484375, 2.8509902954101562, 2.8465347290039062, 2.8540267944335938, 2.8617935180664062, 2.86688232421875, 2.86639404296875, 2.8634796142578125, 2.8760604858398438, 2.8819580078125, 2.8851852416992188, 2.8891220092773438, 2.8949661254882812, 2.9093399047851562, 2.9310073852539062, 2.8553619384765625, 2.7965087890625, 2.8706741333007812, 2.8673324584960938, 2.8573684692382812, 2.8571624755859375, 2.8475799560546875, 2.844573974609375, 2.8484039306640625, 2.8302841186523438, 2.8264846801757812, 2.8360671997070312, 2.8231048583984375, 2.8056869506835938, 2.8081512451171875, 2.810516357421875, 2.794708251953125, 2.7894668579101562, 2.7934036254882812, 2.7982330322265625, 2.7993545532226562, 2.7859954833984375, 2.7791824340820312, 2.7764434814453125, 2.7716293334960938, 2.7685394287109375, 2.7647247314453125, 2.7606124877929688, 2.7563400268554688, 2.7491683959960938, 2.7388763427734375, 2.7340621948242188, 2.722686767578125, 2.7181243896484375, 2.7314300537109375, 2.7295455932617188, 2.7214736938476562, 2.72369384765625, 2.7237930297851562, 2.7164688110351562, 2.7186203002929688, 2.7274093627929688, 2.7278900146484375, 2.7311248779296875, 2.7327194213867188, 2.736328125, 2.7456741333007812, 2.7465286254882812, 2.74456787109375, 2.74853515625, 2.74688720703125, 2.7418670654296875, 2.7451248168945312, 2.7563018798828125, 2.728607177734375, 0.0, 2.8058090209960938, 2.8370742797851562, 2.8736648559570312, 2.8183212280273438, 2.8209915161132812, 2.819915771484375, 2.8162612915039062, 2.8057174682617188, 2.812744140625, 2.8196868896484375, 2.8119735717773438, 2.7982406616210938, 2.7949142456054688, 2.8007049560546875, 2.79595947265625, 2.7799530029296875, 2.7739028930664062]"
